Date,Close/Last,Volume,Open,High,Low
10/14/2022,$6.763,28848,$6.8859,$7.1319,$6.763
10/13/2022,$7.1319,42435,$6.64,$7.2548,$6.64
10/12/2022,$6.9474,24284,$6.8859,$6.9781,$6.763
10/11/2022,$6.8859,30374,$7.0704,$7.1933,$6.7937
10/10/2022,$7.1933,38830,$7.1319,$7.2548,$7.0089
10/07/2022,$7.1319,72867,$7.3163,$7.427,$7.0089
10/06/2022,$7.3778,90625,$7.8081,$7.9311,$7.1933
10/05/2022,$7.8081,172003,$6.9474,$7.9926,$6.9474
10/04/2022,$7.2548,129084,$6.9474,$7.3347,$6.8859
10/03/2022,$6.8244,48073,$7.1933,$7.1933,$6.3941
09/30/2022,$6.8859,22103,$6.8244,$7.0089,$6.7371
09/29/2022,$6.8244,36728,$7.1319,$7.1319,$6.7015
09/28/2022,$7.1319,62204,$6.8859,$7.1933,$6.8244
09/27/2022,$7.0089,24205,$6.9474,$7.0704,$6.8244
09/26/2022,$6.8244,57295,$6.7015,$7.1933,$6.7015
09/23/2022,$6.7015,78297,$7.0704,$7.1319,$6.5785
09/22/2022,$7.1319,64407,$7.5007,$7.5622,$7.1319
09/21/2022,$7.6237,40853,$7.5622,$7.7467,$7.5622
09/20/2022,$7.5622,45087,$7.6852,$7.8081,$7.5007
09/19/2022,$7.6852,73245,$7.8696,$8.0553,$7.6237
09/16/2022,$7.9311,31646,$7.9311,$8.0848,$7.8081
09/15/2022,$8.1156,47812,$8.1156,$8.30,$7.9926
09/14/2022,$7.9926,46748,$7.9926,$8.1156,$7.8696
09/13/2022,$7.9926,62959,$7.9926,$8.177,$7.8696
09/12/2022,$8.177,39739,$8.4844,$8.4844,$8.177
09/09/2022,$8.423,55823,$8.2385,$8.5459,$8.2385
09/08/2022,$8.1156,63990,$8.1156,$8.1463,$7.8389
09/07/2022,$8.0541,69915,$7.8081,$8.1156,$7.8081
09/06/2022,$7.8696,78729,$8.0541,$8.0541,$7.8081
09/02/2022,$7.9926,73071,$8.1156,$8.423,$7.9926
09/01/2022,$8.2385,67826,$8.423,$8.423,$8.0233
08/31/2022,$8.3615,63366,$8.4844,$8.6074,$8.30
08/30/2022,$8.4844,90249,$8.6074,$8.6689,$8.3615
08/29/2022,$8.6689,114632,$8.8533,$9.1607,$8.6689
08/26/2022,$8.8533,116986,$9.3452,$9.5296,$8.8533
08/25/2022,$9.5296,88060,$9.5296,$9.5911,$9.3452
08/24/2022,$9.4067,151353,$9.5296,$9.7756,$9.4067
08/23/2022,$9.6526,52229,$9.4067,$9.6526,$9.4067
08/22/2022,$9.4681,49500,$9.4681,$9.7141,$9.2837
08/19/2022,$9.7141,65712,$9.8985,$9.9293,$9.6501
08/18/2022,$10.1444,46606,$10.0215,$10.2981,$9.8297
08/17/2022,$10.1444,69372,$10.0215,$10.1444,$9.7756
08/16/2022,$10.3289,55000,$10.5133,$10.5133,$10.1444
08/15/2022,$10.3904,64957,$10.3904,$10.5158,$10.1131
08/12/2022,$10.6978,64386,$10.8822,$10.9289,$10.5133
08/11/2022,$10.9437,73097,$10.8822,$11.0052,$10.7593
08/10/2022,$10.7593,72875,$10.6363,$10.8207,$10.4832
08/09/2022,$10.3904,112347,$10.9437,$11.0667,$10.2674
08/08/2022,$10.5133,69030,$10.8207,$10.8207,$10.2981
08/05/2022,$10.4519,95227,$10.2674,$10.7593,$10.0215
08/04/2022,$10.3289,49997,$10.6978,$10.6978,$10.2059
08/03/2022,$10.5748,42313,$10.3289,$10.6363,$10.2059
08/02/2022,$10.2674,50719,$10.2674,$10.3904,$10.0215
08/01/2022,$10.2059,77119,$9.837,$10.7593,$9.6526
07/29/2022,$9.837,47192,$9.7756,$9.96,$9.6526
07/28/2022,$9.837,104518,$9.4681,$10.8822,$9.4073
07/27/2022,$9.5296,82563,$8.9148,$9.5911,$8.9148
07/26/2022,$8.7919,51591,$8.9148,$9.2161,$8.7919
07/25/2022,$9.2222,35767,$9.1607,$9.3452,$9.13
07/22/2022,$9.2222,84518,$9.1607,$9.4681,$9.1607
07/21/2022,$9.2837,100376,$9.0993,$9.4067,$8.9456
07/20/2022,$9.0993,60765,$8.8533,$9.2837,$8.8533
07/19/2022,$8.9763,76754,$8.4844,$9.2222,$8.4844
07/18/2022,$8.3615,69468,$8.4844,$8.7304,$8.3615
07/15/2022,$8.423,51900,$8.1156,$8.4844,$8.0233
07/14/2022,$8.0541,42656,$7.8081,$8.177,$7.8081
07/13/2022,$8.1156,20976,$7.9311,$8.1156,$7.8696
07/12/2022,$8.0541,32501,$7.9311,$8.1156,$7.8081
07/11/2022,$7.9311,49416,$8.2385,$8.2508,$7.9311
07/08/2022,$8.3615,45358,$8.30,$8.4844,$8.1156
07/07/2022,$8.30,72093,$7.9926,$8.3615,$7.9926
07/06/2022,$7.9926,112195,$8.1156,$8.2385,$7.6852
07/05/2022,$8.2385,58101,$8.2385,$8.2385,$7.8696
07/01/2022,$8.177,117464,$8.3615,$8.423,$8.0541
06/30/2022,$8.2385,63107,$8.6074,$8.6074,$8.1463
06/29/2022,$8.6074,59411,$8.9148,$8.9763,$8.5459
06/28/2022,$8.9148,56710,$9.4067,$9.4067,$8.8533
06/27/2022,$9.3452,84500,$9.4067,$9.7756,$9.0993
06/24/2022,$9.2222,61898,$8.9148,$9.2837,$8.8533
06/23/2022,$8.7919,166982,$8.6074,$9.2222,$8.177
06/22/2022,$8.4844,117436,$8.9148,$9.0685,$8.4844
06/21/2022,$9.0378,75253,$8.9763,$9.3329,$8.7304
06/17/2022,$8.9148,56980,$8.9148,$9.1607,$8.7919
06/16/2022,$8.9148,91422,$9.4067,$9.419,$8.7925
06/15/2022,$9.6526,105947,$9.6526,$9.7756,$9.4067
06/14/2022,$9.5296,101040,$9.4681,$10.0215,$9.3452
06/13/2022,$9.3452,155610,$9.96,$10.0215,$9.2837
06/10/2022,$10.3904,123074,$10.3904,$10.6978,$10.2059
06/09/2022,$10.4519,240579,$11.5585,$11.62,$10.3904
06/08/2022,$11.497,135351,$11.6815,$11.743,$11.4356
06/07/2022,$11.8967,98056,$11.9274,$12.0504,$11.3802
06/06/2022,$11.9274,101491,$12.1733,$12.6037,$11.8044
06/03/2022,$12.0504,83535,$11.9274,$12.1119,$11.6815
06/02/2022,$12.0504,99302,$11.8659,$12.4193,$11.8659
06/01/2022,$11.9889,129853,$12.0504,$12.1733,$11.5585
05/31/2022,$12.0504,144210,$12.2963,$12.8496,$11.743
05/27/2022,$11.9889,95899,$11.8659,$12.0811,$11.743
05/26/2022,$11.9274,88140,$11.497,$12.1733,$11.497
05/25/2022,$11.497,104834,$11.62,$11.6815,$11.1281
05/24/2022,$11.3741,124999,$11.8044,$11.8044,$11.3741
05/23/2022,$11.9889,93662,$11.8659,$12.1426,$11.4356
05/20/2022,$11.8659,123384,$12.4807,$12.667,$11.6507
05/19/2022,$12.4193,124322,$11.8044,$12.4807,$11.8044
05/18/2022,$12.1119,151392,$12.5422,$13.0341,$11.8044
05/17/2022,$12.6037,200383,$11.8044,$12.6652,$11.8044
05/16/2022,$11.5585,100568,$11.6815,$11.9274,$11.3741
05/13/2022,$11.6815,143173,$11.4356,$12.0504,$11.4048
05/12/2022,$11.4356,162583,$11.2511,$11.6815,$10.8207
05/11/2022,$11.497,238989,$11.6815,$12.4193,$11.3741
05/10/2022,$11.4356,171019,$11.8044,$11.9151,$10.9437
05/09/2022,$10.8207,251883,$11.62,$11.62,$10.7593
05/06/2022,$11.8044,106798,$11.9889,$12.1709,$11.3741
05/05/2022,$12.1119,158450,$12.7267,$12.7881,$11.9889
05/04/2022,$12.8496,149577,$12.9111,$12.9726,$12.2348
05/03/2022,$12.9726,156842,$11.9274,$13.0341,$11.9274
05/02/2022,$12.2348,153678,$11.4356,$12.2348,$11.4356
04/29/2022,$11.497,178474,$11.9274,$12.9111,$11.3126
04/28/2022,$11.9274,244221,$11.497,$12.0504,$10.8822
04/27/2022,$11.1281,276499,$12.2348,$12.3578,$11.1281
04/26/2022,$12.1733,142003,$12.4193,$12.7267,$12.1119
04/25/2022,$12.6037,239077,$13.4644,$13.4644,$12.2963
04/22/2022,$13.7104,322936,$12.9111,$14.2576,$12.5299
04/21/2022,$12.9726,267668,$14.3252,$14.3867,$12.7881
04/20/2022,$14.1407,178391,$15.0015,$15.063,$13.9563
04/19/2022,$14.7556,349304,$13.8333,$14.817,$13.6796
04/18/2022,$13.6489,277558,$14.4481,$14.6326,$13.3415
04/14/2022,$14.4481,461484,$14.1407,$14.5096,$13.28
04/13/2022,$13.7719,903331,$12.7881,$14.3252,$12.6842
04/12/2022,$12.2963,523135,$12.2963,$13.0341,$11.5585
04/11/2022,$12.2348,1491285,$10.7593,$13.157,$10.7593
04/08/2022,$10.2059,61073,$10.2059,$10.3904,$10.1444
04/07/2022,$10.3904,126966,$10.6363,$10.6363,$10.0215
04/06/2022,$10.6363,153047,$11.0052,$11.0667,$10.3289
04/05/2022,$10.8822,173572,$11.5585,$11.6809,$10.7593
04/04/2022,$11.497,124879,$11.1281,$11.62,$11.1281
04/01/2022,$11.0667,138958,$11.4356,$11.62,$10.9437
03/31/2022,$11.3126,107845,$11.4356,$11.6206,$11.2511
03/30/2022,$11.3741,265950,$11.62,$12.2963,$11.2511
03/29/2022,$11.6815,207073,$11.3126,$11.6815,$11.0052
03/28/2022,$11.3126,214505,$10.5748,$11.5585,$10.5748
03/25/2022,$10.6363,92807,$10.6978,$10.6978,$10.3289
03/24/2022,$10.6978,139612,$11.1281,$11.1281,$10.5133
03/23/2022,$10.9437,161026,$11.0667,$11.3741,$10.8515
03/22/2022,$10.8822,126737,$10.7593,$11.0052,$10.5908
03/21/2022,$10.5748,114458,$10.5748,$10.9437,$10.5133
03/18/2022,$10.4519,118572,$10.3904,$10.5748,$10.083
03/17/2022,$10.4519,86127,$10.4519,$10.5748,$10.2674
03/16/2022,$10.3904,130524,$10.083,$10.4519,$9.7141
03/15/2022,$9.837,111837,$9.7756,$9.96,$9.3452
03/14/2022,$9.96,178160,$11.0667,$11.0667,$9.8678
03/11/2022,$10.9437,135295,$11.0052,$11.1896,$10.5441
03/10/2022,$10.8207,186709,$10.8207,$11.5585,$10.5748
03/09/2022,$11.1896,168289,$11.1896,$11.4356,$10.8822
03/08/2022,$11.0052,481633,$11.9274,$11.9889,$10.6363
03/07/2022,$11.5585,618041,$9.96,$11.6815,$9.837
03/04/2022,$10.0215,142313,$10.2059,$10.3885,$9.8985
03/03/2022,$10.2674,155475,$10.1444,$10.5748,$9.7756
03/02/2022,$9.837,114852,$10.0215,$10.1438,$9.7756
03/01/2022,$9.96,148888,$10.4519,$10.5121,$9.6526
02/28/2022,$10.2059,177448,$9.6526,$10.3289,$9.5296
02/25/2022,$9.6526,95586,$9.837,$9.8678,$9.4085
02/24/2022,$9.7756,243403,$8.7304,$9.8985,$8.4844
02/23/2022,$9.5296,139985,$9.96,$10.0086,$9.3452
02/22/2022,$9.8985,177681,$9.6526,$10.2674,$9.5911
02/18/2022,$10.1444,202071,$10.1444,$10.4488,$9.5296
02/17/2022,$10.3289,262741,$11.0052,$11.1245,$10.1444
02/16/2022,$11.0052,206780,$11.2511,$11.3741,$10.7285
02/15/2022,$11.2511,355588,$10.8822,$11.5585,$10.6978
02/14/2022,$10.5133,469155,$11.2511,$11.3741,$10.1137
02/11/2022,$11.6815,1366408,$11.9274,$12.5422,$10.6978
02/10/2022,$11.2511,692393,$10.6978,$11.9889,$10.6363
02/09/2022,$10.6056,585414,$9.3021,$10.7562,$9.2837
02/08/2022,$9.0993,280741,$8.8533,$9.2222,$8.5459
02/07/2022,$8.9456,1293034,$8.177,$9.3452,$8.0541
02/04/2022,$7.4393,58673,$7.3163,$7.5622,$7.1933
02/03/2022,$7.3163,76275,$7.2548,$7.5315,$7.2548
02/02/2022,$7.6237,96631,$7.8696,$7.9311,$7.347
02/01/2022,$7.8696,115785,$7.4393,$7.9311,$7.2856
01/31/2022,$7.3163,96506,$7.0704,$7.3778,$7.0704
01/28/2022,$7.0089,98109,$6.64,$7.0704,$6.5785
01/27/2022,$6.64,121199,$6.8244,$6.8859,$6.4556
01/26/2022,$6.763,156719,$7.3778,$7.5622,$6.6093
01/25/2022,$7.1933,141592,$6.7015,$7.3163,$6.64
01/24/2022,$6.7015,354726,$6.8244,$6.8859,$6.1481
01/21/2022,$6.9474,371632,$7.4639,$7.593,$6.8859
01/20/2022,$7.5622,115769,$7.8696,$7.9926,$7.5622
01/19/2022,$7.7467,132945,$7.9643,$7.9926,$7.5721
01/18/2022,$7.8696,132701,$8.2385,$8.3609,$7.8696
01/14/2022,$8.30,116647,$8.2385,$8.3922,$8.177
01/13/2022,$8.30,114971,$8.5459,$8.7304,$8.30
01/12/2022,$8.4844,132737,$8.6689,$8.7304,$8.2385
01/11/2022,$8.4844,93358,$8.177,$8.7304,$8.177
01/10/2022,$8.30,149328,$8.4844,$8.5459,$8.1156
01/07/2022,$8.5459,92380,$8.8841,$9.0378,$8.4844
01/06/2022,$8.7304,126567,$8.8533,$9.0347,$8.423
01/05/2022,$8.7919,114464,$9.4067,$9.5296,$8.6689
01/04/2022,$9.4067,92400,$9.4067,$9.5247,$9.0993
01/03/2022,$9.4067,152141,$8.7304,$9.4067,$8.7304
12/31/2021,$8.7304,228329,$8.7919,$9.0378,$8.6074
12/30/2021,$8.9148,245738,$8.4844,$9.1607,$8.3615
12/29/2021,$8.4844,260245,$9.0993,$9.0993,$8.423
12/28/2021,$8.9763,203468,$9.2837,$9.4681,$8.9456
12/27/2021,$9.4681,133018,$9.837,$9.837,$9.4067
12/23/2021,$9.837,142282,$9.6526,$10.0215,$9.4681
12/22/2021,$9.5911,137237,$9.4681,$9.5911,$9.2228
12/21/2021,$9.4681,129346,$9.4067,$9.837,$9.4067
12/20/2021,$9.4067,157302,$9.2837,$9.4681,$9.0993
12/17/2021,$9.6526,141732,$9.3452,$9.96,$9.1435
12/16/2021,$9.4067,114649,$10.0215,$10.083,$9.3759
12/15/2021,$9.8985,210105,$9.5296,$10.0215,$9.2222
12/14/2021,$9.4681,216967,$9.96,$10.1444,$9.4067
12/13/2021,$10.0215,178309,$10.5379,$10.5687,$9.96
12/10/2021,$10.5748,153635,$10.9437,$11.1896,$10.4519
12/09/2021,$10.8207,120431,$11.1712,$11.3126,$10.7593
12/08/2021,$11.3741,121045,$11.0667,$11.62,$10.8207
12/07/2021,$10.9437,162542,$11.0052,$11.2511,$10.7894
12/06/2021,$10.6978,250911,$10.4457,$11.0052,$9.8985
12/03/2021,$10.5748,240539,$11.0667,$11.1281,$10.4519
12/02/2021,$11.1281,188607,$10.8822,$11.1896,$10.5748
12/01/2021,$10.8207,249152,$11.6815,$11.6815,$10.6363
11/30/2021,$11.62,275476,$11.8659,$12.1119,$11.0667
11/29/2021,$11.8659,166472,$12.1119,$12.1733,$11.6815
11/26/2021,$12.0504,175987,$11.8659,$12.1653,$11.62
11/24/2021,$12.2963,185261,$11.8659,$12.4807,$11.6815
11/23/2021,$11.8659,186275,$11.9889,$12.2963,$11.6815
11/22/2021,$12.0504,343591,$12.3578,$12.4193,$11.5585
11/19/2021,$12.2963,220014,$12.3578,$12.6652,$12.1426
11/18/2021,$12.4193,227500,$12.7267,$12.7875,$11.9889
11/17/2021,$12.6037,226593,$13.1447,$13.157,$12.573
11/16/2021,$13.0956,323215,$13.403,$13.403,$12.6037
11/15/2021,$13.403,301531,$14.0793,$14.1407,$13.28
11/12/2021,$13.9563,217507,$14.1407,$14.1407,$13.7719
11/11/2021,$13.9563,250070,$14.0793,$14.1407,$13.711
11/10/2021,$13.9563,337050,$14.5711,$14.6941,$13.8333
11/09/2021,$14.7556,249633,$15.1244,$15.1244,$14.3252
11/08/2021,$15.1859,596392,$15.3089,$15.3704,$14.7556
11/05/2021,$14.3867,198377,$14.6941,$14.7556,$14.2022
11/04/2021,$14.5096,205512,$14.6941,$15.0015,$14.4481
11/03/2021,$14.6941,211748,$14.5096,$14.94,$14.3867
11/02/2021,$14.6941,183158,$14.9646,$15.063,$14.4481
11/01/2021,$15.063,209903,$14.4481,$15.063,$14.3867
10/29/2021,$14.4481,137522,$14.6941,$14.8785,$14.3867
10/28/2021,$14.6326,211469,$13.8948,$14.7463,$13.8364
10/27/2021,$13.8948,300291,$14.3867,$14.6197,$13.7104
10/26/2021,$14.4481,246701,$14.7556,$14.817,$14.3252
10/25/2021,$14.6941,316327,$14.3867,$14.7556,$14.2637
10/22/2021,$14.8785,316637,$14.817,$15.0015,$14.4481
10/21/2021,$15.1859,224675,$15.5548,$15.8007,$15.0322
10/20/2021,$15.6778,231913,$15.8622,$15.9723,$15.3089
10/19/2021,$15.6778,317238,$15.2474,$15.8438,$15.063
10/18/2021,$14.94,290319,$14.6941,$15.1859,$14.3252
10/15/2021,$14.6326,242749,$14.7064,$15.063,$14.5711
10/14/2021,$14.7556,275028,$15.0322,$15.063,$14.5096
10/13/2021,$14.817,319481,$14.6326,$14.94,$14.2022
10/12/2021,$14.5096,241518,$14.6326,$14.817,$14.2022
10/11/2021,$14.5096,308913,$14.3867,$14.7556,$14.2022
10/08/2021,$14.1407,189134,$14.3928,$14.4481,$13.9563
10/07/2021,$14.4481,192244,$14.2022,$14.5711,$14.1407
10/06/2021,$14.1407,270453,$14.3313,$14.3867,$13.5874
10/05/2021,$14.4481,298994,$14.6941,$15.063,$14.2022
10/04/2021,$14.3867,391904,$15.3704,$15.4927,$14.3252
10/01/2021,$15.3704,213774,$15.3089,$15.5548,$14.8785
09/30/2021,$15.0015,311106,$14.94,$15.6778,$14.817
09/29/2021,$14.7556,411120,$16.1081,$16.3541,$14.7556
09/28/2021,$16.0467,644347,$16.8465,$17.3378,$15.7479
09/27/2021,$16.8459,529050,$15.6163,$16.9074,$15.5548
09/24/2021,$15.6778,353005,$15.5431,$16.4156,$15.5431
09/23/2021,$15.8622,315028,$15.5548,$15.9237,$15.0322
09/22/2021,$15.3089,395890,$15.0267,$15.6778,$15.0175
09/21/2021,$14.7556,376840,$14.5711,$15.1238,$14.3867
09/20/2021,$14.3252,611322,$14.94,$15.2474,$14.0178
09/17/2021,$15.6778,431952,$15.9852,$16.4156,$15.063
09/16/2021,$15.8622,1208293,$16.3049,$17.7067,$15.4319
09/15/2021,$16.2926,1254689,$14.1407,$16.5385,$14.0793
09/14/2021,$14.1407,577684,$14.94,$15.063,$13.8948
09/13/2021,$15.0015,1020044,$13.5874,$15.3089,$13.157
09/10/2021,$13.28,481498,$13.7719,$13.8948,$13.2191
09/09/2021,$13.5874,205074,$13.2185,$13.9563,$12.9726
09/08/2021,$13.28,219885,$13.8333,$13.8948,$13.0956
09/07/2021,$13.9563,332332,$14.0178,$14.6326,$13.8333
09/03/2021,$14.0793,330342,$14.3867,$14.4481,$13.8948
09/02/2021,$14.4481,504686,$14.0793,$14.94,$13.7104
09/01/2021,$13.8333,239634,$13.8764,$14.3867,$13.6181
08/31/2021,$14.1407,249630,$13.5874,$14.1407,$13.2843
08/30/2021,$13.7104,273165,$13.9342,$13.9557,$13.0648
08/27/2021,$13.8333,367887,$13.5259,$14.0793,$13.28
08/26/2021,$13.3415,352428,$12.9111,$13.7719,$12.9111
08/25/2021,$12.9111,371038,$13.0956,$13.5259,$12.6037
08/24/2021,$12.8496,440450,$12.1119,$13.3415,$11.9889
08/23/2021,$12.0504,274438,$11.5622,$12.0504,$11.486
08/20/2021,$11.743,145600,$11.7983,$11.8659,$11.497
08/19/2021,$11.497,285875,$11.9889,$12.2348,$11.4356
08/18/2021,$12.2348,197389,$12.0319,$12.6652,$11.9274
08/17/2021,$11.8659,300389,$12.2963,$12.3578,$11.6815
08/16/2021,$12.4193,297925,$13.0956,$13.0956,$12.0811
08/13/2021,$13.157,224423,$13.403,$13.5259,$13.0956
08/12/2021,$13.403,175202,$13.7719,$13.8333,$13.157
08/11/2021,$13.7104,263209,$13.28,$13.7719,$13.0439
08/10/2021,$13.3415,390657,$13.8948,$13.9563,$13.0341
08/09/2021,$13.9563,297102,$14.5096,$14.5711,$13.7104
08/06/2021,$14.1407,1124055,$15.7331,$15.8007,$13.8333
08/05/2021,$15.3704,4246614,$13.9563,$16.477,$13.403
08/04/2021,$12.4193,105592,$12.7881,$12.8496,$12.3578
08/03/2021,$12.8496,113909,$12.9726,$12.9794,$12.4807
08/02/2021,$12.9111,143028,$13.0956,$13.403,$12.7267
07/30/2021,$12.7881,165205,$13.0341,$13.403,$12.5422
07/29/2021,$13.2185,222297,$13.157,$13.7719,$12.7267
07/28/2021,$13.157,214230,$12.1733,$13.2185,$12.1119
07/27/2021,$12.1733,222682,$12.4193,$12.4193,$11.8044
07/26/2021,$12.4193,170569,$12.1733,$12.9837,$12.1119
07/23/2021,$12.3578,154727,$12.5422,$12.573,$12.0504
07/22/2021,$12.5422,151949,$13.3415,$13.4644,$12.5422
07/21/2021,$13.3415,185803,$13.0956,$13.7719,$12.9111
07/20/2021,$12.8496,171409,$12.5422,$12.9726,$12.1733
07/19/2021,$12.4807,389255,$11.8475,$13.2185,$11.62
07/16/2021,$12.4807,308367,$13.28,$13.3415,$12.4807
07/15/2021,$13.28,206909,$13.28,$13.7743,$12.9726
07/14/2021,$13.28,232422,$13.9563,$14.1407,$13.157
07/13/2021,$13.7104,207997,$13.9563,$14.2022,$13.6489
07/12/2021,$13.9563,235400,$14.8847,$15.0015,$13.9563
07/09/2021,$15.063,312871,$14.1407,$15.1244,$13.9563
07/08/2021,$13.9563,456165,$13.403,$15.063,$13.28
07/07/2021,$14.0793,528932,$14.94,$15.0015,$13.7104
07/06/2021,$15.0015,384246,$15.3704,$15.8007,$14.6326
07/02/2021,$15.4319,351521,$16.1635,$16.1696,$15.1244
07/01/2021,$15.9852,392051,$16.0467,$16.7844,$15.9237
06/30/2021,$16.0159,322156,$16.1696,$16.2619,$15.6778
06/29/2021,$16.2311,377156,$16.723,$16.7844,$16.1081
06/28/2021,$16.723,487615,$16.8459,$17.0919,$16.3541
06/25/2021,$16.6615,421242,$17.0304,$17.2148,$16.60
06/24/2021,$16.9074,741724,$17.3993,$17.5148,$16.723
06/23/2021,$17.0304,352210,$17.2148,$17.5222,$16.7844
06/22/2021,$17.1533,606303,$16.723,$17.5837,$15.8622
06/21/2021,$16.7844,1092337,$17.5837,$17.6452,$16.5385
06/18/2021,$18.0756,637780,$18.9369,$18.9369,$17.8296
06/17/2021,$18.9363,428336,$18.9363,$19.6741,$18.8133
06/16/2021,$19.3052,507800,$19.1822,$19.4589,$18.5674
06/15/2021,$19.5511,644493,$20.7807,$20.7807,$19.2437
06/14/2021,$20.5348,428279,$21.2726,$21.703,$20.4119
06/11/2021,$21.2111,426436,$20.8422,$21.457,$20.5348
06/10/2021,$20.5963,493518,$21.2726,$21.6415,$20.1044
06/09/2021,$21.1496,859434,$20.7193,$22.4407,$20.7193
06/08/2021,$20.5963,563403,$20.5348,$20.7807,$19.6741
06/07/2021,$20.3504,560881,$19.9815,$21.0881,$19.92
06/04/2021,$19.6126,1173621,$22.4407,$22.5004,$19.4896
06/03/2021,$21.703,2666186,$20.1659,$25.2074,$19.9815
06/02/2021,$19.1822,988065,$20.1044,$20.2274,$18.8748
06/01/2021,$20.1659,901777,$18.5674,$20.2889,$18.5674
05/28/2021,$18.7519,1342965,$20.7193,$21.0168,$18.7519
05/27/2021,$22.0411,100000,$22.8711,$23.1109,$21.8259
05/26/2021,$22.8404,938458,$23.6027,$23.6704,$22.2563
05/25/2021,$23.0125,1674578,$22.8219,$25.8222,$22.1333
05/24/2021,$22.3977,1604355,$22.6744,$23.6027,$22.1333
05/21/2021,$26.1112,780537,$26.437,$27.0519,$25.8222
05/20/2021,$26.228,570415,$26.4432,$26.7383,$25.5579
05/19/2021,$25.7853,684013,$26.105,$26.8981,$25.5148
05/18/2021,$27.9618,839983,$27.3593,$29.1976,$27.3408
05/17/2021,$27.2855,1130796,$24.5864,$27.4207,$24.4389
05/14/2021,$24.2606,649377,$23.9778,$25.0414,$23.6765
05/13/2021,$23.7441,891363,$24.6479,$25.0828,$22.1333
05/12/2021,$24.07,489165,$25.275,$26.3756,$23.9778
05/11/2021,$25.6808,568231,$24.3897,$26.1296,$23.9778
05/10/2021,$25.607,630741,$27.4515,$28.0847,$25.5148
05/07/2021,$27.1318,646667,$26.019,$27.9064,$26.019
05/06/2021,$25.5148,760295,$27.0519,$27.5867,$25.2197
05/05/2021,$27.6544,758396,$29.2037,$29.4189,$27.058
05/04/2021,$28.927,830361,$29.88,$29.9538,$28.2692
05/03/2021,$30.7407,1128740,$31.2387,$31.9704,$29.5787
04/30/2021,$30.5563,801774,$30.8637,$32.247,$30.255
04/29/2021,$31.1404,771437,$32.1794,$33.0156,$30.1567
04/28/2021,$32.4253,758336,$32.4007,$33.489,$31.5154
04/27/2021,$32.0441,1510451,$34.737,$36.1081,$31.3863
04/26/2021,$32.911,1494874,$30.1936,$33.6181,$29.837
04/23/2021,$29.6218,885898,$31.2695,$31.4785,$29.5419
04/22/2021,$29.8185,1143007,$29.8247,$32.0319,$29.1914
04/21/2021,$29.382,856079,$27.7159,$29.8431,$27.6851
04/20/2021,$27.679,937402,$29.5664,$30.6793,$27.6667
04/19/2021,$30.0276,1366769,$28.097,$31.0481,$27.6667
04/16/2021,$27.7404,1231283,$29.2836,$29.5173,$27.1195
04/15/2021,$27.9802,2171845,$26.8674,$32.4622,$26.7444
04/14/2021,$26.3202,1009545,$26.9289,$27.3593,$26.2526
04/13/2021,$27.513,1253563,$27.1687,$28.3614,$25.9329
04/12/2021,$28.2876,1232696,$30.4272,$30.4272,$28.2815
04/09/2021,$31.2203,1669795,$32.7758,$34.362,$31.0481
04/08/2021,$31.7552,2527435,$29.4496,$33.20,$28.011
04/07/2021,$31.0727,2085977,$34.4112,$34.4481,$30.7407
04/06/2021,$34.9707,1315538,$36.2372,$36.809,$34.571
04/05/2021,$35.856,3145452,$35.026,$37.0672,$34.3989
04/01/2021,$45.3733,513265,$46.7813,$46.8181,$44.2728
03/31/2021,$46.7874,321532,$48.3244,$48.5704,$46.7259
03/30/2021,$47.7096,369355,$49.1237,$49.1852,$45.5578
03/29/2021,$48.0785,273438,$47.9556,$51.6444,$47.9371
03/26/2021,$49.1852,365846,$51.0296,$52.2593,$47.5867
03/25/2021,$50.9128,786485,$44.8815,$51.0296,$43.037
03/24/2021,$47.7096,720546,$53.12,$53.4336,$47.3715
03/23/2021,$54.2082,434116,$55.3333,$57.1593,$53.5196
03/22/2021,$56.0096,427171,$58.2291,$58.7824,$55.9481
03/19/2021,$58.2414,319524,$58.5304,$59.6247,$56.563
03/18/2021,$57.9279,424763,$59.7108,$62.0963,$57.2454
03/17/2021,$60.7068,552690,$56.9933,$62.0963,$55.9481
03/16/2021,$58.8685,739914,$63.3259,$63.9407,$56.2556
03/15/2021,$63.3259,594573,$64.863,$65.1704,$62.0963
03/12/2021,$62.7111,698555,$59.262,$62.7111,$58.5611
03/11/2021,$60.799,709487,$59.5141,$61.4815,$57.2085
03/10/2021,$58.4013,911128,$62.7111,$65.7852,$55.3579
03/09/2021,$60.7806,944623,$54.8415,$62.0963,$53.1815
03/08/2021,$52.3207,1025680,$55.3333,$57.7741,$52.2593
03/05/2021,$49.6156,1289131,$48.5704,$51.5891,$39.963
03/04/2021,$48.3121,1456821,$55.8621,$55.9481,$45.4963
03/03/2021,$58.2537,850474,$60.2396,$62.0963,$56.5691
03/02/2021,$57.1778,732012,$62.2193,$62.7111,$55.9481
03/01/2021,$62.7111,530023,$65.0474,$65.7852,$62.0963
02/26/2021,$61.42,783527,$63.3259,$65.7852,$57.7926
02/25/2021,$62.0963,955450,$66.40,$67.6296,$61.4815
02/24/2021,$68.2444,1279978,$68.8593,$72.5481,$65.1704
